t-4,t-3,t-2,t-1,Y
7.0,6.0,6.0,5.0,8.0
6.0,6.0,5.0,8.0,4.0
6.0,5.0,8.0,4.0,3.0
5.0,8.0,4.0,3.0,3.0
8.0,4.0,3.0,3.0,5.0
4.0,3.0,3.0,5.0,4.0
3.0,3.0,5.0,4.0,7.0
3.0,5.0,4.0,7.0,6.0
5.0,4.0,7.0,6.0,4.0
4.0,7.0,6.0,4.0,10.0
7.0,6.0,4.0,10.0,13.0
6.0,4.0,10.0,13.0,8.0
4.0,10.0,13.0,8.0,23.0
10.0,13.0,8.0,23.0,9.0
13.0,8.0,23.0,9.0,10.0
8.0,23.0,9.0,10.0,15.0
23.0,9.0,10.0,15.0,12.0
9.0,10.0,15.0,12.0,15.0
10.0,15.0,12.0,15.0,25.0
15.0,12.0,15.0,25.0,21.0
12.0,15.0,25.0,21.0,23.0
15.0,25.0,21.0,23.0,37.0
25.0,21.0,23.0,37.0,27.0
21.0,23.0,37.0,27.0,36.0
23.0,37.0,27.0,36.0,45.0
37.0,27.0,36.0,45.0,42.0
27.0,36.0,45.0,42.0,37.0
36.0,45.0,42.0,37.0,39.0
45.0,42.0,37.0,39.0,22.0
42.0,37.0,39.0,22.0,33.0
37.0,39.0,22.0,33.0,37.0
39.0,22.0,33.0,37.0,33.0
22.0,33.0,37.0,33.0,35.0
33.0,37.0,33.0,35.0,40.0
37.0,33.0,35.0,40.0,44.0
33.0,35.0,40.0,44.0,39.0
35.0,40.0,44.0,39.0,37.0
40.0,44.0,39.0,37.0,35.0
44.0,39.0,37.0,35.0,43.0
39.0,37.0,35.0,43.0,40.0
37.0,35.0,43.0,40.0,31.0
35.0,43.0,40.0,31.0,35.0
43.0,40.0,31.0,35.0,36.0
40.0,31.0,35.0,36.0,36.0
31.0,35.0,36.0,36.0,36.0
35.0,36.0,36.0,36.0,34.0
36.0,36.0,36.0,34.0,41.0
36.0,36.0,34.0,41.0,39.0
36.0,34.0,41.0,39.0,34.0
34.0,41.0,39.0,34.0,39.0
41.0,39.0,34.0,39.0,51.0
39.0,34.0,39.0,51.0,39.0
34.0,39.0,51.0,39.0,40.0
39.0,51.0,39.0,40.0,36.0
51.0,39.0,40.0,36.0,49.0
39.0,40.0,36.0,49.0,47.0
40.0,36.0,49.0,47.0,52.0
36.0,49.0,47.0,52.0,49.0
49.0,47.0,52.0,49.0,51.0
47.0,52.0,49.0,51.0,58.0
52.0,49.0,51.0,58.0,66.0
49.0,51.0,58.0,66.0,45.0
51.0,58.0,66.0,45.0,52.0
58.0,66.0,45.0,52.0,41.0
66.0,45.0,52.0,41.0,39.0
45.0,52.0,41.0,39.0,39.0
52.0,41.0,39.0,39.0,52.0
41.0,39.0,39.0,52.0,49.0
39.0,39.0,52.0,49.0,51.0
39.0,52.0,49.0,51.0,32.0
52.0,49.0,51.0,32.0,36.0
49.0,51.0,32.0,36.0,29.0
51.0,32.0,36.0,29.0,45.0
32.0,36.0,29.0,45.0,37.0
36.0,29.0,45.0,37.0,32.0
29.0,45.0,37.0,32.0,25.0
45.0,37.0,32.0,25.0,20.0
37.0,32.0,25.0,20.0,16.0
32.0,25.0,20.0,16.0,23.0
25.0,20.0,16.0,23.0,27.0
20.0,16.0,23.0,27.0,25.0
16.0,23.0,27.0,25.0,32.0
31.0,41.0,39.333333333333336,35.111111111111114,31.0
41.0,39.333333333333336,35.111111111111114,31.0,33.666666666666664
39.333333333333336,35.111111111111114,31.0,33.666666666666664,31.88888888888889
35.111111111111114,31.0,33.666666666666664,31.88888888888889,28.0
31.0,33.666666666666664,31.88888888888889,28.0,23.0
33.666666666666664,31.88888888888889,28.0,23.0,26.0
31.88888888888889,28.0,23.0,26.0,27.0
28.0,23.0,26.0,27.0,24.0
23.0,26.0,27.0,24.0,27.66666666666667
26.0,27.0,24.0,27.66666666666667,25.555555555555557
27.0,24.0,27.66666666666667,25.555555555555557,19.0
24.0,27.66666666666667,25.555555555555557,19.0,16.0
27.66666666666667,25.555555555555557,19.0,16.0,24.0
25.555555555555557,19.0,16.0,24.0,20.0
19.0,16.0,24.0,20.0,18.0
16.0,24.0,20.0,18.0,23.33333333333333
24.0,20.0,18.0,23.33333333333333,21.77777777777777
20.0,18.0,23.33333333333333,21.77777777777777,17.0
18.0,23.33333333333333,21.77777777777777,17.0,17.0
23.33333333333333,21.77777777777777,17.0,17.0,17.0
21.77777777777777,17.0,17.0,17.0,15.0
17.0,17.0,17.0,15.0,15.0
17.0,17.0,15.0,15.0,17.0
17.0,15.0,15.0,17.0,15.0
15.0,15.0,17.0,15.0,11.0
15.0,17.0,15.0,11.0,18.0
17.0,15.0,11.0,18.0,18.0
15.0,11.0,18.0,18.0,17.0
11.0,18.0,18.0,17.0,16.0
18.0,18.0,17.0,16.0,26.0
18.0,17.0,16.0,26.0,22.0
17.0,16.0,26.0,22.0,27.0
16.0,26.0,22.0,27.0,28.0
26.0,22.0,27.0,28.0,27.0
22.0,27.0,28.0,27.0,24.0
27.0,28.0,27.0,24.0,32.0
28.0,27.0,24.0,32.0,27.0
27.0,24.0,32.0,27.0,34.0
24.0,32.0,27.0,34.0,40.0
32.0,27.0,34.0,40.0,34.0
27.0,34.0,40.0,34.0,35.0
34.0,40.0,34.0,35.0,38.0
40.0,34.0,35.0,38.0,31.0
34.0,35.0,38.0,31.0,30.0
35.0,38.0,31.0,30.0,38.0
38.0,31.0,30.0,38.0,44.0
31.0,30.0,38.0,44.0,37.0
30.0,38.0,44.0,37.0,44.0
38.0,44.0,37.0,44.0,48.0
44.0,37.0,44.0,48.0,29.0
37.0,44.0,48.0,29.0,36.0
44.0,48.0,29.0,36.0,38.0
48.0,29.0,36.0,38.0,28.0
29.0,36.0,38.0,28.0,44.0
36.0,38.0,28.0,44.0,42.0
38.0,28.0,44.0,42.0,39.0
28.0,44.0,42.0,39.0,37.0
44.0,42.0,39.0,37.0,44.0
42.0,39.0,37.0,44.0,27.0
39.0,37.0,44.0,27.0,35.0
37.0,44.0,27.0,35.0,40.0
44.0,27.0,35.0,40.0,39.0
27.0,35.0,40.0,39.0,39.0
35.0,40.0,39.0,39.0,41.0
40.0,39.0,39.0,41.0,34.0
39.0,39.0,41.0,34.0,40.0
39.0,41.0,34.0,40.0,23.0
41.0,34.0,40.0,23.0,35.0
34.0,40.0,23.0,35.0,32.0
40.0,23.0,35.0,32.0,31.0
23.0,35.0,32.0,31.0,24.0
35.0,32.0,31.0,24.0,37.0
32.0,31.0,24.0,37.0,34.0
31.0,24.0,37.0,34.0,41.0
24.0,37.0,34.0,41.0,44.0
37.0,34.0,41.0,44.0,36.0
34.0,41.0,44.0,36.0,25.0
41.0,44.0,36.0,25.0,21.0
44.0,36.0,25.0,21.0,22.0
36.0,25.0,21.0,22.0,27.0
25.0,21.0,22.0,27.0,18.0
21.0,22.0,27.0,18.0,21.0
22.0,27.0,18.0,21.0,19.0
27.0,18.0,21.0,19.0,14.0
18.0,21.0,19.0,14.0,16.0
21.0,19.0,14.0,16.0,19.0
19.0,14.0,16.0,19.0,21.0
14.0,16.0,19.0,21.0,23.0
16.0,19.0,21.0,23.0,23.0
19.0,21.0,23.0,23.0,33.0
21.0,23.0,23.0,33.0,42.0
23.0,23.0,33.0,42.0,43.0
7.0,12.0,16.0,12.0,12.0
12.0,16.0,12.0,12.0,10.0
16.0,12.0,12.0,10.0,12.0
12.0,12.0,10.0,12.0,4.0
12.0,10.0,12.0,4.0,7.0
10.0,12.0,4.0,7.0,2.0
12.0,4.0,7.0,2.0,7.0
4.0,7.0,2.0,7.0,3.0
7.0,2.0,7.0,3.0,10.0
2.0,7.0,3.0,10.0,6.0
7.0,3.0,10.0,6.0,2.0
3.0,10.0,6.0,2.0,2.0
10.0,6.0,2.0,2.0,4.0
6.0,2.0,2.0,4.0,3.0
2.0,2.0,4.0,3.0,4.0
2.0,4.0,3.0,4.0,4.0
4.0,3.0,4.0,4.0,7.0
3.0,4.0,4.0,7.0,8.0
4.0,4.0,7.0,8.0,9.0
4.0,7.0,8.0,9.0,10.0
7.0,8.0,9.0,10.0,14.0
8.0,9.0,10.0,14.0,18.0
9.0,10.0,14.0,18.0,21.0
10.0,14.0,18.0,21.0,23.0
14.0,18.0,21.0,23.0,28.0
18.0,21.0,23.0,28.0,27.0
21.0,23.0,28.0,27.0,30.0
23.0,28.0,27.0,30.0,28.0
28.0,27.0,30.0,28.0,32.0
27.0,30.0,28.0,32.0,34.0
30.0,28.0,32.0,34.0,48.0
28.0,32.0,34.0,48.0,37.0
32.0,34.0,48.0,37.0,54.0
34.0,48.0,37.0,54.0,55.0
48.0,37.0,54.0,55.0,48.0
37.0,54.0,55.0,48.0,44.0
54.0,55.0,48.0,44.0,44.0
55.0,48.0,44.0,44.0,49.0
48.0,44.0,44.0,49.0,63.0
44.0,44.0,49.0,63.0,56.0
44.0,49.0,63.0,56.0,52.0
49.0,63.0,56.0,52.0,33.0
63.0,56.0,52.0,33.0,81.0
56.0,52.0,33.0,81.0,51.0
52.0,33.0,81.0,51.0,59.0
33.0,81.0,51.0,59.0,60.0
81.0,51.0,59.0,60.0,45.0
51.0,59.0,60.0,45.0,63.0
59.0,60.0,45.0,63.0,70.0
60.0,45.0,63.0,70.0,56.0
45.0,63.0,70.0,56.0,44.0
63.0,70.0,56.0,44.0,49.0
70.0,56.0,44.0,49.0,56.0
56.0,44.0,49.0,56.0,58.0
44.0,49.0,56.0,58.0,52.0
49.0,56.0,58.0,52.0,66.0
56.0,58.0,52.0,66.0,49.0
58.0,52.0,66.0,49.0,57.0
52.0,66.0,49.0,57.0,64.0
66.0,49.0,57.0,64.0,63.0
49.0,57.0,64.0,63.0,55.0
57.0,64.0,63.0,55.0,70.0
64.0,63.0,55.0,70.0,91.0
63.0,55.0,70.0,91.0,67.0
55.0,70.0,91.0,67.0,82.0
70.0,91.0,67.0,82.0,87.0
91.0,67.0,82.0,87.0,90.0
67.0,82.0,87.0,90.0,88.0
82.0,87.0,90.0,88.0,88.0
87.0,90.0,88.0,88.0,81.0
90.0,88.0,88.0,81.0,69.0
88.0,88.0,81.0,69.0,84.0
88.0,81.0,69.0,84.0,82.0
81.0,69.0,84.0,82.0,85.0
69.0,84.0,82.0,85.0,98.0
84.0,82.0,85.0,98.0,79.0
82.0,85.0,98.0,79.0,78.0
85.0,98.0,79.0,78.0,71.0
98.0,79.0,78.0,71.0,55.0
79.0,78.0,71.0,55.0,52.0
78.0,71.0,55.0,52.0,38.0
71.0,55.0,52.0,38.0,37.0
55.0,52.0,38.0,37.0,34.0
52.0,38.0,37.0,34.0,32.0
38.0,37.0,34.0,32.0,39.0
37.0,34.0,32.0,39.0,24.0
34.0,32.0,39.0,24.0,27.0
32.0,39.0,24.0,27.0,19.0
39.0,24.0,27.0,19.0,32.0
24.0,27.0,19.0,32.0,36.0
27.0,19.0,32.0,36.0,28.0
19.0,32.0,36.0,28.0,28.0
17.0,23.0,26.0,17.0,14.0
23.0,26.0,17.0,14.0,20.0
26.0,17.0,14.0,20.0,17.0
17.0,14.0,20.0,17.0,9.0
14.0,20.0,17.0,9.0,14.0
20.0,17.0,9.0,14.0,16.0
17.0,9.0,14.0,16.0,10.0
9.0,14.0,16.0,10.0,15.0
14.0,16.0,10.0,15.0,15.0
16.0,10.0,15.0,15.0,11.0
10.0,15.0,15.0,11.0,16.0
15.0,15.0,11.0,16.0,15.0
15.0,11.0,16.0,15.0,11.0
11.0,16.0,15.0,11.0,15.0
16.0,15.0,11.0,15.0,13.0
15.0,11.0,15.0,13.0,23.0
11.0,15.0,13.0,23.0,17.0
15.0,13.0,23.0,17.0,10.0
13.0,23.0,17.0,10.0,15.0
23.0,17.0,10.0,15.0,14.0
17.0,10.0,15.0,14.0,12.0
10.0,15.0,14.0,12.0,9.0
15.0,14.0,12.0,9.0,17.0
14.0,12.0,9.0,17.0,17.0
12.0,9.0,17.0,17.0,13.0
9.0,17.0,17.0,13.0,17.0
17.0,17.0,13.0,17.0,12.0
17.0,13.0,17.0,12.0,17.0
13.0,17.0,12.0,17.0,20.0
17.0,12.0,17.0,20.0,8.0
12.0,17.0,20.0,8.0,14.0
17.0,20.0,8.0,14.0,23.0
20.0,8.0,14.0,23.0,16.0
8.0,14.0,23.0,16.0,32.0
14.0,23.0,16.0,32.0,18.0
23.0,16.0,32.0,18.0,18.0
16.0,32.0,18.0,18.0,23.0
32.0,18.0,18.0,23.0,22.0
18.0,18.0,23.0,22.0,17.0
18.0,23.0,22.0,17.0,19.0
23.0,22.0,17.0,19.0,22.0
22.0,17.0,19.0,22.0,24.0
17.0,19.0,22.0,24.0,22.0
19.0,22.0,24.0,22.0,25.0
22.0,24.0,22.0,25.0,33.0
24.0,22.0,25.0,33.0,31.0
22.0,25.0,33.0,31.0,27.0
25.0,33.0,31.0,27.0,21.0
33.0,31.0,27.0,21.0,28.0
31.0,27.0,21.0,28.0,34.0
27.0,21.0,28.0,34.0,28.0
21.0,28.0,34.0,28.0,21.0
28.0,34.0,28.0,21.0,24.0
34.0,28.0,21.0,24.0,21.0
28.0,21.0,24.0,21.0,10.0
21.0,24.0,21.0,10.0,14.0
24.0,21.0,10.0,14.0,22.0
21.0,10.0,14.0,22.0,19.0
10.0,14.0,22.0,19.0,16.0
14.0,22.0,19.0,16.0,16.0
22.0,19.0,16.0,16.0,17.0
19.0,16.0,16.0,17.0,11.0
16.0,16.0,17.0,11.0,25.0
16.0,17.0,11.0,25.0,17.0
17.0,11.0,25.0,17.0,25.0
11.0,25.0,17.0,25.0,21.0
25.0,17.0,25.0,21.0,25.0
17.0,25.0,21.0,25.0,27.0
25.0,21.0,25.0,27.0,22.0
21.0,25.0,27.0,22.0,28.0
25.0,27.0,22.0,28.0,23.0
27.0,22.0,28.0,23.0,22.0
22.0,28.0,23.0,22.0,21.0
28.0,23.0,22.0,21.0,24.0
23.0,22.0,21.0,24.0,26.0
22.0,21.0,24.0,26.0,28.0
21.0,24.0,26.0,28.0,34.0
24.0,26.0,28.0,34.0,12.0
26.0,28.0,34.0,12.0,21.0
28.0,34.0,12.0,21.0,23.0
34.0,12.0,21.0,23.0,18.0
12.0,21.0,23.0,18.0,21.0
21.0,23.0,18.0,21.0,19.0
23.0,18.0,21.0,19.0,10.0
18.0,21.0,19.0,10.0,20.0
21.0,19.0,10.0,20.0,22.0
19.0,10.0,20.0,22.0,15.0
10.0,20.0,22.0,15.0,20.0
20.0,22.0,15.0,20.0,19.0
22.0,15.0,20.0,19.0,21.0
15.0,20.0,19.0,21.0,15.0
20.0,19.0,21.0,15.0,18.0
27.0,26.0,18.0,17.0,8.0
26.0,18.0,17.0,8.0,8.0
18.0,17.0,8.0,8.0,8.0
17.0,8.0,8.0,8.0,10.0
8.0,8.0,8.0,10.0,6.0
8.0,8.0,10.0,6.0,6.0
8.0,10.0,6.0,6.0,1.0
10.0,6.0,6.0,1.0,8.0
6.0,6.0,1.0,8.0,5.0
6.0,1.0,8.0,5.0,10.0
1.0,8.0,5.0,10.0,9.0
8.0,5.0,10.0,9.0,4.0
5.0,10.0,9.0,4.0,5.0
10.0,9.0,4.0,5.0,8.0
9.0,4.0,5.0,8.0,8.0
4.0,5.0,8.0,8.0,11.0
5.0,8.0,8.0,11.0,13.0
8.0,8.0,11.0,13.0,8.0
8.0,11.0,13.0,8.0,11.0
11.0,13.0,8.0,11.0,11.0
13.0,8.0,11.0,11.0,13.0
8.0,11.0,11.0,13.0,12.0
11.0,11.0,13.0,12.0,13.0
11.0,13.0,12.0,13.0,16.0
13.0,12.0,13.0,16.0,13.0
12.0,13.0,16.0,13.0,25.0
13.0,16.0,13.0,25.0,28.0
16.0,13.0,25.0,28.0,38.0
13.0,25.0,28.0,38.0,45.0
25.0,28.0,38.0,45.0,42.0
28.0,38.0,45.0,42.0,55.0
38.0,45.0,42.0,55.0,53.0
45.0,42.0,55.0,53.0,51.0
42.0,55.0,53.0,51.0,53.0
55.0,53.0,51.0,53.0,42.0
53.0,51.0,53.0,42.0,39.0
51.0,53.0,42.0,39.0,37.0
53.0,42.0,39.0,37.0,55.0
42.0,39.0,37.0,55.0,45.0
39.0,37.0,55.0,45.0,41.0
37.0,55.0,45.0,41.0,47.0
55.0,45.0,41.0,47.0,40.0
45.0,41.0,47.0,40.0,42.0
41.0,47.0,40.0,42.0,48.0
47.0,40.0,42.0,48.0,57.0
40.0,42.0,48.0,57.0,57.0
42.0,48.0,57.0,57.0,62.0
48.0,57.0,57.0,62.0,68.0
57.0,57.0,62.0,68.0,77.0
57.0,62.0,68.0,77.0,57.0
62.0,68.0,77.0,57.0,62.0
68.0,77.0,57.0,62.0,57.0
77.0,57.0,62.0,57.0,54.0
57.0,62.0,57.0,54.0,61.0
62.0,57.0,54.0,61.0,62.0
57.0,54.0,61.0,62.0,51.0
54.0,61.0,62.0,51.0,63.0
61.0,62.0,51.0,63.0,50.0
62.0,51.0,63.0,50.0,57.0
51.0,63.0,50.0,57.0,59.0
63.0,50.0,57.0,59.0,68.0
50.0,57.0,59.0,68.0,54.0
57.0,59.0,68.0,54.0,81.0
59.0,68.0,54.0,81.0,69.0
68.0,54.0,81.0,69.0,85.0
54.0,81.0,69.0,85.0,100.0
81.0,69.0,85.0,100.0,89.0
69.0,85.0,100.0,89.0,85.0
85.0,100.0,89.0,85.0,86.0
100.0,89.0,85.0,86.0,105.0
89.0,85.0,86.0,105.0,99.0
85.0,86.0,105.0,99.0,96.0
86.0,105.0,99.0,96.0,104.0
105.0,99.0,96.0,104.0,82.0
99.0,96.0,104.0,82.0,87.0
96.0,104.0,82.0,87.0,82.0
104.0,82.0,87.0,82.0,78.0
82.0,87.0,82.0,78.0,82.0
87.0,82.0,78.0,82.0,57.0
82.0,78.0,82.0,57.0,71.0
78.0,82.0,57.0,71.0,60.0
82.0,57.0,71.0,60.0,57.0
57.0,71.0,60.0,57.0,53.66666666666666
71.0,60.0,57.0,53.66666666666666,41.0
60.0,57.0,53.66666666666666,41.0,32.0
57.0,53.66666666666666,41.0,32.0,29.0
53.66666666666666,41.0,32.0,29.0,24.0
41.0,32.0,29.0,24.0,36.0
32.0,29.0,24.0,36.0,42.0
29.0,24.0,36.0,42.0,30.0
24.0,36.0,42.0,30.0,28.0
36.0,42.0,30.0,28.0,35.0
22.0,14.0,15.0,6.0,12.0
14.0,15.0,6.0,12.0,10.0
15.0,6.0,12.0,10.0,10.0
6.0,12.0,10.0,10.0,8.0
12.0,10.0,10.0,8.0,8.0
10.0,10.0,8.0,8.0,3.0
10.0,8.0,8.0,3.0,5.0
8.0,8.0,3.0,5.0,2.0
8.0,3.0,5.0,2.0,6.0
3.0,5.0,2.0,6.0,5.0
5.0,2.0,6.0,5.0,2.0
2.0,6.0,5.0,2.0,4.0
6.0,5.0,2.0,4.0,4.0
5.0,2.0,4.0,4.0,10.0
2.0,4.0,4.0,10.0,7.0
4.0,4.0,10.0,7.0,7.0
4.0,10.0,7.0,7.0,9.0
10.0,7.0,7.0,9.0,9.0
7.0,7.0,9.0,9.0,9.0
7.0,9.0,9.0,9.0,17.0
9.0,9.0,9.0,17.0,6.0
9.0,9.0,17.0,6.0,13.0
9.0,17.0,6.0,13.0,11.0
17.0,6.0,13.0,11.0,12.0
6.0,13.0,11.0,12.0,16.0
13.0,11.0,12.0,16.0,20.0
11.0,12.0,16.0,20.0,25.0
12.0,16.0,20.0,25.0,23.0
16.0,20.0,25.0,23.0,31.0
20.0,25.0,23.0,31.0,37.0
25.0,23.0,31.0,37.0,32.0
23.0,31.0,37.0,32.0,40.0
31.0,37.0,32.0,40.0,29.0
37.0,32.0,40.0,29.0,33.0
32.0,40.0,29.0,33.0,50.0
40.0,29.0,33.0,50.0,35.0
29.0,33.0,50.0,35.0,34.0
33.0,50.0,35.0,34.0,49.0
50.0,35.0,34.0,49.0,38.0
35.0,34.0,49.0,38.0,43.0
34.0,49.0,38.0,43.0,47.0
49.0,38.0,43.0,47.0,31.0
38.0,43.0,47.0,31.0,50.0
43.0,47.0,31.0,50.0,44.0
47.0,31.0,50.0,44.0,34.0
31.0,50.0,44.0,34.0,49.0
50.0,44.0,34.0,49.0,48.0
44.0,34.0,49.0,48.0,47.0
34.0,49.0,48.0,47.0,62.0
49.0,48.0,47.0,62.0,40.0
48.0,47.0,62.0,40.0,54.0
47.0,62.0,40.0,54.0,50.0
62.0,40.0,54.0,50.0,52.0
40.0,54.0,50.0,52.0,48.0
54.0,50.0,52.0,48.0,49.0
50.0,52.0,48.0,49.0,42.0
52.0,48.0,49.0,42.0,46.0
48.0,49.0,42.0,46.0,48.0
49.0,42.0,46.0,48.0,51.0
42.0,46.0,48.0,51.0,49.0
46.0,48.0,51.0,49.0,55.0
48.0,51.0,49.0,55.0,51.0
51.0,49.0,55.0,51.0,52.0
49.0,55.0,51.0,52.0,69.0
55.0,51.0,52.0,69.0,63.0
51.0,52.0,69.0,63.0,74.0
52.0,69.0,63.0,74.0,83.0
69.0,63.0,74.0,83.0,74.0
63.0,74.0,83.0,74.0,68.0
74.0,83.0,74.0,68.0,65.0
83.0,74.0,68.0,65.0,69.0
74.0,68.0,65.0,69.0,65.0
68.0,65.0,69.0,65.0,74.0
65.0,69.0,65.0,74.0,71.0
69.0,65.0,74.0,71.0,77.0
65.0,74.0,71.0,77.0,60.0
74.0,71.0,77.0,60.0,51.0
71.0,77.0,60.0,51.0,48.0
77.0,60.0,51.0,48.0,48.0
60.0,51.0,48.0,48.0,57.0
51.0,48.0,48.0,57.0,44.0
48.0,48.0,57.0,44.0,51.0
48.0,57.0,44.0,51.0,39.0
57.0,44.0,51.0,39.0,29.0
44.0,51.0,39.0,29.0,26.0
51.0,39.0,29.0,26.0,30.0
39.0,29.0,26.0,30.0,23.0
29.0,26.0,30.0,23.0,28.0
26.0,30.0,23.0,28.0,19.0
30.0,23.0,28.0,19.0,29.0
23.0,28.0,19.0,29.0,30.0
28.0,19.0,29.0,30.0,29.0
17.0,18.0,18.0,29.0,20.0
18.0,18.0,29.0,20.0,27.0
18.0,29.0,20.0,27.0,17.0
29.0,20.0,27.0,17.0,26.0
20.0,27.0,17.0,26.0,25.0
27.0,17.0,26.0,25.0,26.0
17.0,26.0,25.0,26.0,15.0
26.0,25.0,26.0,15.0,18.0
25.0,26.0,15.0,18.0,13.0
26.0,15.0,18.0,13.0,19.0
15.0,18.0,13.0,19.0,14.0
18.0,13.0,19.0,14.0,16.0
13.0,19.0,14.0,16.0,17.0
19.0,14.0,16.0,17.0,22.0
14.0,16.0,17.0,22.0,16.0
16.0,17.0,22.0,16.0,16.0
17.0,22.0,16.0,16.0,18.666666666666668
22.0,16.0,16.0,18.666666666666668,14.0
16.0,16.0,18.666666666666668,14.0,21.0
16.0,18.666666666666668,14.0,21.0,17.0
18.666666666666668,14.0,21.0,17.0,9.0
14.0,21.0,17.0,9.0,16.0
21.0,17.0,9.0,16.0,12.0
17.0,9.0,16.0,12.0,10.0
9.0,16.0,12.0,10.0,11.0
16.0,12.0,10.0,11.0,9.0
12.0,10.0,11.0,9.0,15.0
10.0,11.0,9.0,15.0,9.0
11.0,9.0,15.0,9.0,9.0
9.0,15.0,9.0,9.0,10.0
15.0,9.0,9.0,10.0,12.0
9.0,9.0,10.0,12.0,17.0
9.0,10.0,12.0,17.0,13.0
10.0,12.0,17.0,13.0,8.0
12.0,17.0,13.0,8.0,7.0
17.0,13.0,8.0,7.0,0.0
13.0,8.0,7.0,0.0,0.0
8.0,7.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,10.0
0.0,0.0,2.0,10.0,18.0
0.0,2.0,10.0,18.0,23.0
2.0,10.0,18.0,23.0,19.0
10.0,18.0,23.0,19.0,25.0
18.0,23.0,19.0,25.0,24.0
23.0,19.0,25.0,24.0,14.0
19.0,25.0,24.0,14.0,20.0
25.0,24.0,14.0,20.0,23.0
24.0,14.0,20.0,23.0,22.0
14.0,20.0,23.0,22.0,16.0
20.0,23.0,22.0,16.0,22.0
23.0,22.0,16.0,22.0,22.0
22.0,16.0,22.0,22.0,27.0
16.0,22.0,22.0,27.0,27.0
22.0,22.0,27.0,27.0,23.0
22.0,27.0,27.0,23.0,19.0
27.0,27.0,23.0,19.0,26.0
27.0,23.0,19.0,26.0,12.0
23.0,19.0,26.0,12.0,29.0
19.0,26.0,12.0,29.0,23.0
26.0,12.0,29.0,23.0,30.0
12.0,29.0,23.0,30.0,23.0
29.0,23.0,30.0,23.0,29.0
23.0,30.0,23.0,29.0,33.0
30.0,23.0,29.0,33.0,30.0
23.0,29.0,33.0,30.0,30.0
29.0,33.0,30.0,30.0,35.0
33.0,30.0,30.0,35.0,27.0
30.0,30.0,35.0,27.0,32.0
30.0,35.0,27.0,32.0,34.0
35.0,27.0,32.0,34.0,35.0
27.0,32.0,34.0,35.0,35.0
32.0,34.0,35.0,35.0,22.0
34.0,35.0,35.0,22.0,26.0
35.0,35.0,22.0,26.0,23.0
35.0,22.0,26.0,23.0,24.0
22.0,26.0,23.0,24.0,29.0
26.0,23.0,24.0,29.0,27.0
23.0,24.0,29.0,27.0,23.0
24.0,29.0,27.0,23.0,27.0
29.0,27.0,23.0,27.0,21.0
27.0,23.0,27.0,21.0,11.0
23.0,27.0,21.0,11.0,27.0
27.0,21.0,11.0,27.0,19.0
21.0,11.0,27.0,19.0,17.0
11.0,27.0,19.0,17.0,13.0
27.0,19.0,17.0,13.0,13.0
19.0,17.0,13.0,13.0,18.0
17.0,13.0,13.0,18.0,18.0
13.0,13.0,18.0,18.0,20.0
13.0,18.0,18.0,20.0,16.0
18.0,18.0,20.0,16.0,18.0
17.0,21.0,9.0,4.0,0.0
21.0,9.0,4.0,0.0,11.0
9.0,4.0,0.0,11.0,14.0
4.0,0.0,11.0,14.0,4.0
0.0,11.0,14.0,4.0,8.0
11.0,14.0,4.0,8.0,7.0
14.0,4.0,8.0,7.0,7.0
4.0,8.0,7.0,7.0,10.0
8.0,7.0,7.0,10.0,7.0
7.0,7.0,10.0,7.0,4.0
7.0,10.0,7.0,4.0,6.0
10.0,7.0,4.0,6.0,2.0
7.0,4.0,6.0,2.0,8.0
4.0,6.0,2.0,8.0,11.0
6.0,2.0,8.0,11.0,14.0
2.0,8.0,11.0,14.0,9.0
8.0,11.0,14.0,9.0,6.0
11.0,14.0,9.0,6.0,4.0
14.0,9.0,6.0,4.0,12.0
9.0,6.0,4.0,12.0,8.0
6.0,4.0,12.0,8.0,12.0
4.0,12.0,8.0,12.0,8.0
12.0,8.0,12.0,8.0,9.0
8.0,12.0,8.0,9.0,13.0
12.0,8.0,9.0,13.0,14.0
8.0,9.0,13.0,14.0,18.0
9.0,13.0,14.0,18.0,20.0
13.0,14.0,18.0,20.0,23.0
14.0,18.0,20.0,23.0,31.0
18.0,20.0,23.0,31.0,31.0
20.0,23.0,31.0,31.0,39.0
23.0,31.0,31.0,39.0,40.0
31.0,31.0,39.0,40.0,50.0
31.0,39.0,40.0,50.0,48.0
39.0,40.0,50.0,48.0,40.0
40.0,50.0,48.0,40.0,49.0
50.0,48.0,40.0,49.0,35.0
48.0,40.0,49.0,35.0,45.0
40.0,49.0,35.0,45.0,45.0
49.0,35.0,45.0,45.0,42.0
35.0,45.0,45.0,42.0,37.0
45.0,45.0,42.0,37.0,45.0
45.0,42.0,37.0,45.0,44.0
42.0,37.0,45.0,44.0,36.0
37.0,45.0,44.0,36.0,59.0
45.0,44.0,36.0,59.0,45.0
44.0,36.0,59.0,45.0,44.0
36.0,59.0,45.0,44.0,47.0
59.0,45.0,44.0,47.0,50.0
45.0,44.0,47.0,50.0,39.0
44.0,47.0,50.0,39.0,53.0
47.0,50.0,39.0,53.0,42.0
50.0,39.0,53.0,42.0,38.0
39.0,53.0,42.0,38.0,53.0
53.0,42.0,38.0,53.0,49.0
