t-4,t-3,t-2,t-1,Y
39.0,45.0,54.0,40.0,45.0
45.0,54.0,40.0,45.0,35.0
54.0,40.0,45.0,35.0,52.0
40.0,45.0,35.0,52.0,44.0
45.0,35.0,52.0,44.0,51.0
35.0,52.0,44.0,51.0,43.0
52.0,44.0,51.0,43.0,51.0
44.0,51.0,43.0,51.0,49.0
51.0,43.0,51.0,49.0,49.0
43.0,51.0,49.0,49.0,55.0
51.0,49.0,49.0,55.0,45.0
49.0,49.0,55.0,45.0,53.0
49.0,55.0,45.0,53.0,51.0
55.0,45.0,53.0,51.0,58.0
45.0,53.0,51.0,58.0,52.0
53.0,51.0,58.0,52.0,51.0
51.0,58.0,52.0,51.0,65.0
58.0,52.0,51.0,65.0,46.0
52.0,51.0,65.0,46.0,56.0
51.0,65.0,46.0,56.0,53.0
65.0,46.0,56.0,53.0,46.0
46.0,56.0,53.0,46.0,49.0
56.0,53.0,46.0,49.0,45.0
53.0,46.0,49.0,45.0,62.0
46.0,49.0,45.0,62.0,42.0
49.0,45.0,62.0,42.0,51.0
45.0,62.0,42.0,51.0,59.0
62.0,42.0,51.0,59.0,71.0
42.0,51.0,59.0,71.0,76.66666666666667
51.0,59.0,71.0,76.66666666666667,71.0
59.0,71.0,76.66666666666667,71.0,77.0
71.0,76.66666666666667,71.0,77.0,63.0
76.66666666666667,71.0,77.0,63.0,54.0
71.0,77.0,63.0,54.0,87.0
77.0,63.0,54.0,87.0,81.0
63.0,54.0,87.0,81.0,97.0
54.0,87.0,81.0,97.0,97.0
87.0,81.0,97.0,97.0,104.33333333333333
81.0,97.0,97.0,104.33333333333333,96.0
97.0,97.0,104.33333333333333,96.0,73.0
97.0,104.33333333333333,96.0,73.0,62.0
104.33333333333333,96.0,73.0,62.0,66.0
96.0,73.0,62.0,66.0,89.0
73.0,62.0,66.0,89.0,60.0
62.0,66.0,89.0,60.0,69.0
66.0,89.0,60.0,69.0,59.0
89.0,60.0,69.0,59.0,49.0
60.0,69.0,59.0,49.0,29.0
69.0,59.0,49.0,29.0,39.0
59.0,49.0,29.0,39.0,35.0
49.0,29.0,39.0,35.0,30.0
29.0,39.0,35.0,30.0,27.0
39.0,35.0,30.0,27.0,30.0
35.0,30.0,27.0,30.0,24.0
30.0,27.0,30.0,24.0,26.0
27.0,30.0,24.0,26.0,26.0
30.0,24.0,26.0,26.0,19.0
24.0,26.0,26.0,19.0,29.0
26.0,26.0,19.0,29.0,19.0
26.0,19.0,29.0,19.0,21.0
21.0,14.0,10.0,9.0,8.0
14.0,10.0,9.0,8.0,9.0
10.0,9.0,8.0,9.0,6.0
9.0,8.0,9.0,6.0,3.0
8.0,9.0,6.0,3.0,9.0
9.0,6.0,3.0,9.0,6.0
6.0,3.0,9.0,6.0,4.0
3.0,9.0,6.0,4.0,7.0
9.0,6.0,4.0,7.0,5.0
6.0,4.0,7.0,5.0,6.0
4.0,7.0,5.0,6.0,3.0
7.0,5.0,6.0,3.0,2.0
5.0,6.0,3.0,2.0,8.0
6.0,3.0,2.0,8.0,2.0
3.0,2.0,8.0,2.0,7.0
2.0,8.0,2.0,7.0,2.0
8.0,2.0,7.0,2.0,8.0
2.0,7.0,2.0,8.0,5.0
7.0,2.0,8.0,5.0,8.0
2.0,8.0,5.0,8.0,7.0
8.0,5.0,8.0,7.0,14.0
5.0,8.0,7.0,14.0,15.0
8.0,7.0,14.0,15.0,12.0
7.0,14.0,15.0,12.0,21.0
14.0,15.0,12.0,21.0,22.0
15.0,12.0,21.0,22.0,19.0
12.0,21.0,22.0,19.0,24.0
21.0,22.0,19.0,24.0,42.0
22.0,19.0,24.0,42.0,38.0
19.0,24.0,42.0,38.0,41.0
24.0,42.0,38.0,41.0,41.0
42.0,38.0,41.0,41.0,57.0
38.0,41.0,41.0,57.0,35.0
41.0,41.0,57.0,35.0,47.0
41.0,57.0,35.0,47.0,48.0
57.0,35.0,47.0,48.0,41.0
35.0,47.0,48.0,41.0,47.0
47.0,48.0,41.0,47.0,40.0
48.0,41.0,47.0,40.0,44.0
41.0,47.0,40.0,44.0,39.0
47.0,40.0,44.0,39.0,55.0
40.0,44.0,39.0,55.0,50.0
44.0,39.0,55.0,50.0,42.0
39.0,55.0,50.0,42.0,45.0
55.0,50.0,42.0,45.0,39.0
50.0,42.0,45.0,39.0,55.0
42.0,45.0,39.0,55.0,57.0
45.0,39.0,55.0,57.0,59.0
39.0,55.0,57.0,59.0,56.0
55.0,57.0,59.0,56.0,61.0
57.0,59.0,56.0,61.0,55.0
59.0,56.0,61.0,55.0,48.0
56.0,61.0,55.0,48.0,42.0
61.0,55.0,48.0,42.0,51.0
55.0,48.0,42.0,51.0,58.0
48.0,42.0,51.0,58.0,55.0
42.0,51.0,58.0,55.0,47.0
51.0,58.0,55.0,47.0,39.0
58.0,55.0,47.0,39.0,51.0
55.0,47.0,39.0,51.0,57.0
47.0,39.0,51.0,57.0,64.0
39.0,51.0,57.0,64.0,57.0
51.0,57.0,64.0,57.0,69.0
57.0,64.0,57.0,69.0,61.0
64.0,57.0,69.0,61.0,81.0
57.0,69.0,61.0,81.0,87.0
69.0,61.0,81.0,87.0,82.0
61.0,81.0,87.0,82.0,74.0
81.0,87.0,82.0,74.0,101.0
87.0,82.0,74.0,101.0,99.0
82.0,74.0,101.0,99.0,79.0
74.0,101.0,99.0,79.0,86.0
101.0,99.0,79.0,86.0,83.0
99.0,79.0,86.0,83.0,78.0
79.0,86.0,83.0,78.0,80.0
86.0,83.0,78.0,80.0,71.0
83.0,78.0,80.0,71.0,56.0
78.0,80.0,71.0,56.0,61.0
80.0,71.0,56.0,61.0,56.0
71.0,56.0,61.0,56.0,49.0
56.0,61.0,56.0,49.0,33.0
61.0,56.0,49.0,33.0,32.0
56.0,49.0,33.0,32.0,36.0
49.0,33.0,32.0,36.0,42.0
33.0,32.0,36.0,42.0,14.0
32.0,36.0,42.0,14.0,0.0
36.0,42.0,14.0,0.0,0.0
42.0,14.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,8.0,0.0
0.0,0.0,8.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,13.0
0.0,0.0,0.0,13.0,45.0
0.0,0.0,13.0,45.0,38.0
0.0,13.0,45.0,38.0,51.0
13.0,45.0,38.0,51.0,41.0
45.0,38.0,51.0,41.0,47.0
38.0,51.0,41.0,47.0,51.0
51.0,41.0,47.0,51.0,55.0
41.0,47.0,51.0,55.0,49.0
47.0,51.0,55.0,49.0,31.0
51.0,55.0,49.0,31.0,50.0
55.0,49.0,31.0,50.0,37.0
49.0,31.0,50.0,37.0,36.0
31.0,50.0,37.0,36.0,52.0
50.0,37.0,36.0,52.0,49.0
37.0,36.0,52.0,49.0,62.0
36.0,52.0,49.0,62.0,52.0
52.0,49.0,62.0,52.0,52.0
49.0,62.0,52.0,52.0,49.0
62.0,52.0,52.0,49.0,57.0
52.0,52.0,49.0,57.0,62.0
52.0,49.0,57.0,62.0,54.0
49.0,57.0,62.0,54.0,50.0
57.0,62.0,54.0,50.0,57.0
62.0,54.0,50.0,57.0,54.0
54.0,50.0,57.0,54.0,49.0
50.0,57.0,54.0,49.0,54.0
57.0,54.0,49.0,54.0,60.0
54.0,49.0,54.0,60.0,50.0
49.0,54.0,60.0,50.0,60.0
54.0,60.0,50.0,60.0,68.0
60.0,50.0,60.0,68.0,59.0
50.0,60.0,68.0,59.0,57.0
60.0,68.0,59.0,57.0,57.0
68.0,59.0,57.0,57.0,69.0
59.0,57.0,57.0,69.0,67.0
57.0,57.0,69.0,67.0,62.0
57.0,69.0,67.0,62.0,93.0
69.0,67.0,62.0,93.0,74.0
67.0,62.0,93.0,74.0,100.0
62.0,93.0,74.0,100.0,82.0
93.0,74.0,100.0,82.0,90.0
74.0,100.0,82.0,90.0,110.0
100.0,82.0,90.0,110.0,93.0
82.0,90.0,110.0,93.0,74.0
90.0,110.0,93.0,74.0,88.0
110.0,93.0,74.0,88.0,72.0
93.0,74.0,88.0,72.0,65.0
74.0,88.0,72.0,65.0,51.0
88.0,72.0,65.0,51.0,57.0
72.0,65.0,51.0,57.0,62.0
65.0,51.0,57.0,62.0,54.0
51.0,57.0,62.0,54.0,37.0
57.0,62.0,54.0,37.0,46.0
62.0,54.0,37.0,46.0,44.0
54.0,37.0,46.0,44.0,32.0
37.0,46.0,44.0,32.0,34.0
46.0,44.0,32.0,34.0,26.0
44.0,32.0,34.0,26.0,30.0
32.0,34.0,26.0,30.0,25.0
34.0,26.0,30.0,25.0,35.0
26.0,30.0,25.0,35.0,21.0
30.0,25.0,35.0,21.0,27.666666666666668
25.0,35.0,21.0,27.666666666666668,22.0
35.0,21.0,27.666666666666668,22.0,17.0
23.0,24.0,14.0,17.0,21.0
24.0,14.0,17.0,21.0,11.0
14.0,17.0,21.0,11.0,9.0
17.0,21.0,11.0,9.0,6.0
21.0,11.0,9.0,6.0,9.0
11.0,9.0,6.0,9.0,9.0
9.0,6.0,9.0,9.0,13.0
6.0,9.0,9.0,13.0,6.0
9.0,9.0,13.0,6.0,5.0
9.0,13.0,6.0,5.0,4.0
13.0,6.0,5.0,4.0,6.0
6.0,5.0,4.0,6.0,4.0
5.0,4.0,6.0,4.0,7.0
4.0,6.0,4.0,7.0,8.0
6.0,4.0,7.0,8.0,15.0
4.0,7.0,8.0,15.0,1.0
7.0,8.0,15.0,1.0,8.0
8.0,15.0,1.0,8.0,6.0
15.0,1.0,8.0,6.0,6.0
1.0,8.0,6.0,6.0,6.0
8.0,6.0,6.0,6.0,10.0
6.0,6.0,6.0,10.0,13.0
6.0,6.0,10.0,13.0,16.0
6.0,10.0,13.0,16.0,12.0
10.0,13.0,16.0,12.0,16.0
13.0,16.0,12.0,16.0,18.0
16.0,12.0,16.0,18.0,27.0
12.0,16.0,18.0,27.0,25.0
16.0,18.0,27.0,25.0,45.0
18.0,27.0,25.0,45.0,47.0
27.0,25.0,45.0,47.0,46.0
25.0,45.0,47.0,46.0,34.0
45.0,47.0,46.0,34.0,56.0
47.0,46.0,34.0,56.0,63.0
46.0,34.0,56.0,63.0,43.0
34.0,56.0,63.0,43.0,43.0
56.0,63.0,43.0,43.0,47.0
63.0,43.0,43.0,47.0,44.0
43.0,43.0,47.0,44.0,38.0
43.0,47.0,44.0,38.0,47.0
47.0,44.0,38.0,47.0,48.0
44.0,38.0,47.0,48.0,55.0
38.0,47.0,48.0,55.0,44.0
47.0,48.0,55.0,44.0,45.0
48.0,55.0,44.0,45.0,53.0
55.0,44.0,45.0,53.0,60.0
44.0,45.0,53.0,60.0,62.0
45.0,53.0,60.0,62.0,69.0
53.0,60.0,62.0,69.0,65.0
60.0,62.0,69.0,65.0,55.0
62.0,69.0,65.0,55.0,43.0
69.0,65.0,55.0,43.0,39.0
65.0,55.0,43.0,39.0,45.0
55.0,43.0,39.0,45.0,66.0
43.0,39.0,45.0,66.0,66.0
39.0,45.0,66.0,66.0,61.0
45.0,66.0,66.0,61.0,62.0
66.0,66.0,61.0,62.0,43.0
66.0,61.0,62.0,43.0,49.0
61.0,62.0,43.0,49.0,48.0
62.0,43.0,49.0,48.0,68.0
43.0,49.0,48.0,68.0,65.0
49.0,48.0,68.0,65.0,62.0
48.0,68.0,65.0,62.0,61.0
68.0,65.0,62.0,61.0,59.0
65.0,62.0,61.0,59.0,75.0
62.0,61.0,59.0,75.0,99.0
61.0,59.0,75.0,99.0,84.0
59.0,75.0,99.0,84.0,86.0
75.0,99.0,84.0,86.0,92.0
99.0,84.0,86.0,92.0,89.0
84.0,86.0,92.0,89.0,101.0
86.0,92.0,89.0,101.0,83.0
92.0,89.0,101.0,83.0,93.0
89.0,101.0,83.0,93.0,84.0
101.0,83.0,93.0,84.0,77.0
83.0,93.0,84.0,77.0,58.0
93.0,84.0,77.0,58.0,71.0
84.0,77.0,58.0,71.0,62.0
77.0,58.0,71.0,62.0,39.0
58.0,71.0,62.0,39.0,45.0
71.0,62.0,39.0,45.0,35.0
62.0,39.0,45.0,35.0,36.666666666666664
39.0,45.0,35.0,36.666666666666664,26.0
45.0,35.0,36.666666666666664,26.0,37.0
35.0,36.666666666666664,26.0,37.0,36.0
36.666666666666664,26.0,37.0,36.0,23.0
26.0,37.0,36.0,23.0,24.0
37.0,36.0,23.0,24.0,27.0
36.0,23.0,24.0,27.0,30.0
23.0,24.0,27.0,30.0,27.0
24.0,27.0,30.0,27.0,24.0
28.0,20.0,22.0,14.0,9.0
20.0,22.0,14.0,9.0,9.0
22.0,14.0,9.0,9.0,8.0
14.0,9.0,9.0,8.0,12.0
9.0,9.0,8.0,12.0,9.0
9.0,8.0,12.0,9.0,12.0
8.0,12.0,9.0,12.0,12.0
12.0,9.0,12.0,12.0,14.0
9.0,12.0,12.0,14.0,10.0
12.0,12.0,14.0,10.0,13.0
12.0,14.0,10.0,13.0,9.0
14.0,10.0,13.0,9.0,8.0
10.0,13.0,9.0,8.0,14.0
13.0,9.0,8.0,14.0,15.0
9.0,8.0,14.0,15.0,13.0
8.0,14.0,15.0,13.0,6.0
14.0,15.0,13.0,6.0,17.0
15.0,13.0,6.0,17.0,16.0
13.0,6.0,17.0,16.0,11.0
6.0,17.0,16.0,11.0,11.0
17.0,16.0,11.0,11.0,17.0
16.0,11.0,11.0,17.0,15.0
11.0,11.0,17.0,15.0,13.0
11.0,17.0,15.0,13.0,16.0
17.0,15.0,13.0,16.0,20.0
15.0,13.0,16.0,20.0,17.0
13.0,16.0,20.0,17.0,25.0
16.0,20.0,17.0,25.0,30.0
20.0,17.0,25.0,30.0,33.0
17.0,25.0,30.0,33.0,36.0
25.0,30.0,33.0,36.0,35.0
30.0,33.0,36.0,35.0,35.0
33.0,36.0,35.0,35.0,56.0
36.0,35.0,35.0,56.0,40.0
35.0,35.0,56.0,40.0,42.0
35.0,56.0,40.0,42.0,53.0
56.0,40.0,42.0,53.0,46.0
40.0,42.0,53.0,46.0,44.0
42.0,53.0,46.0,44.0,49.0
53.0,46.0,44.0,49.0,53.0
46.0,44.0,49.0,53.0,52.0
44.0,49.0,53.0,52.0,46.0
49.0,53.0,52.0,46.0,50.0
53.0,52.0,46.0,50.0,49.0
52.0,46.0,50.0,49.0,58.333333333333336
46.0,50.0,49.0,58.333333333333336,55.0
50.0,49.0,58.333333333333336,55.0,57.0
49.0,58.333333333333336,55.0,57.0,71.0
58.333333333333336,55.0,57.0,71.0,50.0
55.0,57.0,71.0,50.0,57.0
57.0,71.0,50.0,57.0,52.0
71.0,50.0,57.0,52.0,62.0
50.0,57.0,52.0,62.0,56.0
57.0,52.0,62.0,56.0,52.0
52.0,62.0,56.0,52.0,49.0
62.0,56.0,52.0,49.0,59.0
56.0,52.0,49.0,59.0,58.0
52.0,49.0,59.0,58.0,55.0
49.0,59.0,58.0,55.0,52.0
59.0,58.0,55.0,52.0,56.0
58.0,55.0,52.0,56.0,55.0
55.0,52.0,56.0,55.0,60.0
52.0,56.0,55.0,60.0,72.0
56.0,55.0,60.0,72.0,61.0
55.0,60.0,72.0,61.0,78.0
60.0,72.0,61.0,78.0,101.0
72.0,61.0,78.0,101.0,86.0
61.0,78.0,101.0,86.0,92.0
78.0,101.0,86.0,92.0,95.66666666666667
101.0,86.0,92.0,95.66666666666667,83.0
86.0,92.0,95.66666666666667,83.0,104.33333333333333
92.0,95.66666666666667,83.0,104.33333333333333,109.1111111111111
95.66666666666667,83.0,104.33333333333333,109.1111111111111,105.03703703703702
83.0,104.33333333333333,109.1111111111111,105.03703703703702,101.0
104.33333333333333,109.1111111111111,105.03703703703702,101.0,95.33333333333333
109.1111111111111,105.03703703703702,101.0,95.33333333333333,68.0
105.03703703703702,101.0,95.33333333333333,68.0,76.0
101.0,95.33333333333333,68.0,76.0,69.0
95.33333333333333,68.0,76.0,69.0,54.0
68.0,76.0,69.0,54.0,55.0
76.0,69.0,54.0,55.0,37.0
69.0,54.0,55.0,37.0,46.0
54.0,55.0,37.0,46.0,45.0
55.0,37.0,46.0,45.0,41.0
37.0,46.0,45.0,41.0,0.0
46.0,45.0,41.0,0.0,0.0
45.0,41.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
23.0,18.0,21.0,18.0,20.0
18.0,21.0,18.0,20.0,18.0
21.0,18.0,20.0,18.0,18.0
18.0,20.0,18.0,18.0,15.0
20.0,18.0,18.0,15.0,18.0
18.0,18.0,15.0,18.0,14.0
18.0,15.0,18.0,14.0,16.0
15.0,18.0,14.0,16.0,12.0
18.0,14.0,16.0,12.0,18.666666666666668
14.0,16.0,12.0,18.666666666666668,17.0
16.0,12.0,18.666666666666668,17.0,22.0
12.0,18.666666666666668,17.0,22.0,8.0
18.666666666666668,17.0,22.0,8.0,9.0
17.0,22.0,8.0,9.0,21.0
22.0,8.0,9.0,21.0,16.0
8.0,9.0,21.0,16.0,17.0
9.0,21.0,16.0,17.0,22.333333333333332
21.0,16.0,17.0,22.333333333333332,22.11111111111111
16.0,17.0,22.333333333333332,22.11111111111111,20.0
17.0,22.333333333333332,22.11111111111111,20.0,14.0
22.333333333333332,22.11111111111111,20.0,14.0,12.0
22.11111111111111,20.0,14.0,12.0,11.0
20.0,14.0,12.0,11.0,16.0
14.0,12.0,11.0,16.0,14.0
12.0,11.0,16.0,14.0,15.0
11.0,16.0,14.0,15.0,19.0
16.0,14.0,15.0,19.0,14.0
14.0,15.0,19.0,14.0,15.0
15.0,19.0,14.0,15.0,13.0
19.0,14.0,15.0,13.0,11.0
14.0,15.0,13.0,11.0,13.0
15.0,13.0,11.0,13.0,15.0
13.0,11.0,13.0,15.0,10.0
11.0,13.0,15.0,10.0,12.0
13.0,15.0,10.0,12.0,0.0
15.0,10.0,12.0,0.0,0.0
10.0,12.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,1.0,4.0
0.0,1.0,1.0,4.0,25.0
1.0,1.0,4.0,25.0,27.0
1.0,4.0,25.0,27.0,26.0
4.0,25.0,27.0,26.0,24.0
25.0,27.0,26.0,24.0,29.0
27.0,26.0,24.0,29.0,27.0
26.0,24.0,29.0,27.0,25.0
24.0,29.0,27.0,25.0,32.0
29.0,27.0,25.0,32.0,32.0
27.0,25.0,32.0,32.0,25.0
25.0,32.0,32.0,25.0,25.0
32.0,32.0,25.0,25.0,24.0
32.0,25.0,25.0,24.0,19.0
25.0,25.0,24.0,19.0,22.0
25.0,24.0,19.0,22.0,28.0
24.0,19.0,22.0,28.0,31.0
19.0,22.0,28.0,31.0,29.0
22.0,28.0,31.0,29.0,33.0
28.0,31.0,29.0,33.0,38.0
31.0,29.0,33.0,38.0,41.0
29.0,33.0,38.0,41.0,33.0
33.0,38.0,41.0,33.0,28.0
38.0,41.0,33.0,28.0,51.0
41.0,33.0,28.0,51.0,47.0
33.0,28.0,51.0,47.0,44.0
28.0,51.0,47.0,44.0,55.0
51.0,47.0,44.0,55.0,48.0
47.0,44.0,55.0,48.0,37.0
44.0,55.0,48.0,37.0,44.0
55.0,48.0,37.0,44.0,40.0
48.0,37.0,44.0,40.0,42.0
37.0,44.0,40.0,42.0,34.0
44.0,40.0,42.0,34.0,48.0
40.0,42.0,34.0,48.0,33.0
42.0,34.0,48.0,33.0,36.0
34.0,48.0,33.0,36.0,33.0
48.0,33.0,36.0,33.0,16.0
33.0,36.0,33.0,16.0,31.0
36.0,33.0,16.0,31.0,21.0
33.0,16.0,31.0,21.0,16.0
16.0,31.0,21.0,16.0,31.0
31.0,21.0,16.0,31.0,26.0
21.0,16.0,31.0,26.0,15.0
16.0,31.0,26.0,15.0,28.0
31.0,26.0,15.0,28.0,18.0
26.0,15.0,28.0,18.0,16.0
15.0,28.0,18.0,16.0,12.0
28.0,18.0,16.0,12.0,19.0
18.0,16.0,12.0,19.0,15.0
16.0,12.0,19.0,15.0,14.0
12.0,19.0,15.0,14.0,20.0
19.0,15.0,14.0,20.0,21.0
8.0,16.0,9.0,6.0,5.0
16.0,9.0,6.0,5.0,5.0
9.0,6.0,5.0,5.0,4.0
6.0,5.0,5.0,4.0,7.0
5.0,5.0,4.0,7.0,1.0
5.0,4.0,7.0,1.0,2.0
4.0,7.0,1.0,2.0,6.0
7.0,1.0,2.0,6.0,3.0
1.0,2.0,6.0,3.0,7.0
2.0,6.0,3.0,7.0,4.0
6.0,3.0,7.0,4.0,3.0
3.0,7.0,4.0,3.0,2.0
7.0,4.0,3.0,2.0,2.0
4.0,3.0,2.0,2.0,3.0
3.0,2.0,2.0,3.0,9.0
2.0,2.0,3.0,9.0,1.0
2.0,3.0,9.0,1.0,5.0
3.0,9.0,1.0,5.0,6.0
9.0,1.0,5.0,6.0,10.0
1.0,5.0,6.0,10.0,10.0
5.0,6.0,10.0,10.0,10.0
6.0,10.0,10.0,10.0,15.0
10.0,10.0,10.0,15.0,10.0
10.0,10.0,15.0,10.0,18.0
10.0,15.0,10.0,18.0,25.0
15.0,10.0,18.0,25.0,21.0
10.0,18.0,25.0,21.0,32.0
18.0,25.0,21.0,32.0,26.0
25.0,21.0,32.0,26.0,36.0
21.0,32.0,26.0,36.0,35.0
32.0,26.0,36.0,35.0,47.0
26.0,36.0,35.0,47.0,45.0
36.0,35.0,47.0,45.0,48.0
35.0,47.0,45.0,48.0,44.0
47.0,45.0,48.0,44.0,52.0
45.0,48.0,44.0,52.0,43.0
48.0,44.0,52.0,43.0,46.0
44.0,52.0,43.0,46.0,40.0
52.0,43.0,46.0,40.0,36.0
43.0,46.0,40.0,36.0,40.0
46.0,40.0,36.0,40.0,36.0
40.0,36.0,40.0,36.0,49.0
36.0,40.0,36.0,49.0,45.0
40.0,36.0,49.0,45.0,43.0
36.0,49.0,45.0,43.0,57.0
49.0,45.0,43.0,57.0,45.0
45.0,43.0,57.0,45.0,56.0
43.0,57.0,45.0,56.0,51.0
57.0,45.0,56.0,51.0,55.0
45.0,56.0,51.0,55.0,58.0
56.0,51.0,55.0,58.0,57.0
51.0,55.0,58.0,57.0,44.0
55.0,58.0,57.0,44.0,42.0
58.0,57.0,44.0,42.0,54.0
57.0,44.0,42.0,54.0,60.0
44.0,42.0,54.0,60.0,48.0
42.0,54.0,60.0,48.0,55.0
54.0,60.0,48.0,55.0,60.0
60.0,48.0,55.0,60.0,53.0
48.0,55.0,60.0,53.0,51.0
55.0,60.0,53.0,51.0,69.0
60.0,53.0,51.0,69.0,54.0
53.0,51.0,69.0,54.0,71.0
51.0,69.0,54.0,71.0,70.0
69.0,54.0,71.0,70.0,82.0
54.0,71.0,70.0,82.0,82.0
71.0,70.0,82.0,82.0,69.0
70.0,82.0,82.0,69.0,94.0
82.0,82.0,69.0,94.0,85.0
82.0,69.0,94.0,85.0,100.0
69.0,94.0,85.0,100.0,87.0
94.0,85.0,100.0,87.0,74.0
85.0,100.0,87.0,74.0,85.0
100.0,87.0,74.0,85.0,83.0
87.0,74.0,85.0,83.0,65.0
74.0,85.0,83.0,65.0,71.0
85.0,83.0,65.0,71.0,66.0
83.0,65.0,71.0,66.0,57.0
65.0,71.0,66.0,57.0,54.0
71.0,66.0,57.0,54.0,55.0
66.0,57.0,54.0,55.0,37.0
57.0,54.0,55.0,37.0,42.666666666666664
54.0,55.0,37.0,42.666666666666664,31.0
55.0,37.0,42.666666666666664,31.0,20.0
37.0,42.666666666666664,31.0,20.0,28.0
42.666666666666664,31.0,20.0,28.0,34.0
31.0,20.0,28.0,34.0,19.0
20.0,28.0,34.0,19.0,20.0
28.0,34.0,19.0,20.0,25.0
34.0,19.0,20.0,25.0,19.0
19.0,20.0,25.0,19.0,13.0
20.0,25.0,19.0,13.0,16.0
17.0,12.0,14.0,7.0,8.0
12.0,14.0,7.0,8.0,5.0
14.0,7.0,8.0,5.0,10.0
7.0,8.0,5.0,10.0,8.0
8.0,5.0,10.0,8.0,6.0
5.0,10.0,8.0,6.0,5.0
10.0,8.0,6.0,5.0,7.0
8.0,6.0,5.0,7.0,3.0
6.0,5.0,7.0,3.0,6.0
5.0,7.0,3.0,6.0,3.0
7.0,3.0,6.0,3.0,7.0
3.0,6.0,3.0,7.0,4.0
6.0,3.0,7.0,4.0,3.0
3.0,7.0,4.0,3.0,6.0
7.0,4.0,3.0,6.0,4.0
4.0,3.0,6.0,4.0,4.0
3.0,6.0,4.0,4.0,12.0
6.0,4.0,4.0,12.0,5.0
4.0,4.0,12.0,5.0,9.0
4.0,12.0,5.0,9.0,7.0
12.0,5.0,9.0,7.0,18.0
5.0,9.0,7.0,18.0,11.0
9.0,7.0,18.0,11.0,11.0
7.0,18.0,11.0,11.0,13.0
18.0,11.0,11.0,13.0,19.0
11.0,11.0,13.0,19.0,19.0
11.0,13.0,19.0,19.0,30.0
13.0,19.0,19.0,30.0,32.0
19.0,19.0,30.0,32.0,30.0
19.0,30.0,32.0,30.0,38.0
30.0,32.0,30.0,38.0,42.0
32.0,30.0,38.0,42.0,45.0
30.0,38.0,42.0,45.0,36.0
38.0,42.0,45.0,36.0,43.0
42.0,45.0,36.0,43.0,49.0
45.0,36.0,43.0,49.0,49.0
36.0,43.0,49.0,49.0,38.0
43.0,49.0,49.0,38.0,38.0
49.0,49.0,38.0,38.0,40.0
49.0,38.0,38.0,40.0,45.0
38.0,38.0,40.0,45.0,42.0
38.0,40.0,45.0,42.0,47.0
40.0,45.0,42.0,47.0,37.0
45.0,42.0,47.0,37.0,62.0
42.0,47.0,37.0,62.0,52.0
47.0,37.0,62.0,52.0,46.0
37.0,62.0,52.0,46.0,65.0
62.0,52.0,46.0,65.0,51.0
52.0,46.0,65.0,51.0,61.0
46.0,65.0,51.0,61.0,45.0
65.0,51.0,61.0,45.0,47.0
51.0,61.0,45.0,47.0,47.0
61.0,45.0,47.0,47.0,46.0
45.0,47.0,47.0,46.0,45.0
47.0,47.0,46.0,45.0,56.0
47.0,46.0,45.0,56.0,47.0
46.0,45.0,56.0,47.0,40.0
45.0,56.0,47.0,40.0,50.0
56.0,47.0,40.0,50.0,49.0
47.0,40.0,50.0,49.0,59.0
40.0,50.0,49.0,59.0,66.0
50.0,49.0,59.0,66.0,66.0
49.0,59.0,66.0,66.0,74.0
59.0,66.0,66.0,74.0,77.0
66.0,66.0,74.0,77.0,66.0
66.0,74.0,77.0,66.0,89.0
74.0,77.0,66.0,89.0,96.0
77.0,66.0,89.0,96.0,101.0
66.0,89.0,96.0,101.0,103.0
89.0,96.0,101.0,103.0,81.0
96.0,101.0,103.0,81.0,88.0
101.0,103.0,81.0,88.0,87.0
103.0,81.0,88.0,87.0,95.0
